,envios,ventas,satisfaction,tasa_mercado,interest
104,2.483047715789484,1.3756340299917598,-1.029077540639025,2.4830477157894864,-0.7679826581873123
105,1.825868110443139,1.182144801348854,-0.708186678727796,1.8258681104431367,-0.6191772713322982
106,1.6661688706824012,1.1434469556202729,-0.5883628651975373,1.6661688706823998,-0.5520781717581117
107,1.0238294225080666,1.2063309549292172,0.5764368432416851,1.0238294225080682,0.22267216961984626
108,-0.27511517331563184,-0.3407033777201968,-1.0930944195498886,-0.2751151733156315,-1.1865218202302736
109,-0.30881669153852137,-0.37456399273270535,-1.000821588949234,-0.30881669153852204,-0.7687991639959739
110,-0.31092303642745195,-0.36488953130056007,-1.0208215682005837,-0.3109230364274507,-1.137905781895262
111,-0.2961786222049378,-0.37456399273270535,-1.233621840151419,-0.2961786222049364,-1.068856927106741
112,0.9052039080814756,0.6342184856918984,-0.4299314619066559,0.9052039080814769,-0.5373558713968125
113,0.2932149748976412,0.2671752822662652,0.025493935354967377,0.2932149748976399,-0.2829997914503364
114,0.24547115741521428,0.009189644075724318,-0.9018733681489719,0.24547115741521577,-0.9750784672350418
115,0.1017290759039508,0.17204307818350323,0.679974071340084,0.1017290759039521,0.1751217783184276
116,-0.22877558575915877,-0.22944707125052607,-0.08780189334797711,-0.22877558575915982,-0.4370177795968914
117,-0.39166625716979137,-0.31329240366245187,1.0503208990989905,-0.39166625716979364,0.9313272971503901
118,-0.15588328687556066,-0.17140030265765435,-0.10393691605664757,-0.15588328687555883,-0.43913705180411533
119,-0.2343925054629737,-0.18429958456718143,0.3340834848914046,-0.23439250546297416,-0.1258509385667557
120,-0.20780787981934967,-0.3552150698684148,-1.4072391653929623,-0.20780787981934962,-1.2684284842301812
121,-0.18885077581897433,-0.3358661470041242,-1.3490201690409238,-0.1888507758189734,-1.3641317256749677
122,1.5229374182351207,1.2595404928060163,-0.20765029161950557,1.5229374182351227,-0.2898735078921099
123,0.05232571396357869,0.1614011706081434,0.8112071072009599,0.05232571396357758,0.26550053295431963
124,0.15182178708070018,0.14979181688956913,0.26360392933110016,0.15182178708070204,-0.1259815638464739
125,-0.18833376389169135,-0.19074922552194493,-0.10028069780234086,-0.188333763891693,-0.4408011659884964
126,-0.22322249468834177,-0.3197420446172154,-1.2288919605264104,-0.22322249468834046,-1.2799403363690596
127,-0.2555836116182754,-0.3294165060493607,-0.8092262800008272,-0.25558361161827353,-0.6564253249701157
128,-0.2794044574530905,-0.33393125471769514,-0.6249310679982186,-0.2794044574530892,-0.37656906007572816
129,-0.32313983678324937,-0.3571499621548438,-0.9434180986703484,-0.32313983678325064,-0.7825175809119943
130,-0.26247710398204827,-0.3261916855719789,-0.8087864340514334,-0.2624771039820504,-0.6090589892259354
131,0.05328314345854714,0.17688030889957587,0.8026752190323009,0.053283143458547254,0.2593213000784668
132,-0.2863490127232617,-0.31651722413983363,-0.20581436450957166,-0.28634901272326013,-0.02050165185515458
133,0.6976331935723152,0.2736249232210287,-1.0067723469745726,0.6976331935723173,-0.9917816506756788
134,1.2786014111191717,0.8919109583844955,-0.5162726128997079,1.27860141111917,-0.5509387871191047
135,-0.31022092146447505,-0.30684276270768834,-0.3076273501814463,-0.3102209214644745,-0.6105080301410131
136,-0.32988014042782726,-0.31329240366245187,-0.04600169221913414,-0.32988014042782693,-0.01858287112180972
137,-0.36695181047300574,-0.34167082386341135,0.014985113973512017,-0.3669518104730079,0.09501722249469712
138,-0.39391302505131737,-0.42293629989343173,-1.163165872048325,-0.3939130250513176,-0.6044587436546732
139,-0.2259671259072513,-0.351990249391033,-1.5296496634624306,-0.22596712590725038,-1.5026762433707976
140,-0.23053725602990074,-0.3571499621548438,-1.462717659677996,-0.23053725602990302,-1.287524357984487
141,-0.4309846950964958,-0.432610761325577,-0.7348178756864034,-0.43098469509649406,-0.12568230640575603
142,-0.33156521633897174,-0.36875931587341815,-0.8912626629299941,-0.3315652163389699,-0.6748486788019201
143,-0.2540517244263259,-0.25524563506958015,-0.18028408635777377,-0.25405172442632656,-0.5087966876743757
144,-0.40065332869589526,-0.34167082386341135,0.5002641281434062,-0.400653328695894,0.46168525745138655
145,-0.07319329282678534,-0.3358661470041242,-1.8093245871750745,-0.07319329282678586,-1.502367084507485
146,-0.3930704870957451,-0.31651722413983363,0.9425369383226723,-0.3930704870957461,1.0928647142534005
147,-0.38380256958445047,-0.4268060844662898,-1.3577328865547194,-0.38380256958445086,-0.9872283640658488
148,-0.2343925054629737,-0.28104419888863424,-0.6769133896623128,-0.23439250546297416,-0.8733358897219289
149,1.421832863566452,1.1627958784845636,-0.22672164910792636,1.4218328635664512,-0.3175811796248428
150,1.23647451334056,0.9499577269773672,-0.33748601796908306,1.23647451334056,-0.424421796416796
151,0.43644642734492156,0.31232276894960986,-0.28500040054655645,0.43644642734492134,-0.49328829486035536
152,-0.4478354542079406,-0.4616341456220129,-1.4913919421979733,-0.4478354542079415,-0.8629476297281183
153,-0.42045297065184284,-0.40358737702914116,-0.3399382839233303,-0.42045297065184156,0.1352525934855949
154,-0.4239635454667272,-0.39713773607437763,0.041057763504116766,-0.42396354546672727,0.6202956029837103
155,0.4449484012602414,0.43984976055516134,0.12053399821645838,0.44494840126024093,-0.19231042723189828
156,-0.24993477759796157,-0.27298214769517987,-0.28994038149466533,-0.24993477759795943,-0.26767387663227465
157,-0.38885779731788395,-0.39197802331056686,-0.8700623399675778,-0.3888577973178843,-0.7614674372711354
158,-0.314714457227527,-0.3726291004462763,-1.1735968817993958,-0.31471445722752683,-0.9524744823712437
159,-0.22211187647417835,-0.31458233185340456,-1.156410955118713,-0.2221118764741793,-1.2262017159019698
160,-0.43435484691878473,-0.37649888501913437,0.7068569379717213,-0.4343548469187844,1.0684404160474814
161,-0.43435484691878473,-0.37649888501913437,0.5350782918811959,-0.4343548469187844,1.073115790966814
162,1.1522207177833361,0.9499577269773672,-0.19476840928611738,1.1522207177833361,-0.3302422265783437
163,-0.382117493673306,-0.3881082387377087,-0.6348164346010651,-0.38211749367330794,-0.46233865956136894
164,-0.44446530238565163,-0.39584780788342494,0.3786103387668072,-0.44446530238565113,0.9933170958627954
165,-0.44446530238565163,-0.3881082387377087,0.47753290565287304,-0.44446530238565113,1.3208789244742747
166,-0.350101051361561,-0.4345456536120061,-1.3057451638090345,-0.35010105136156033,-0.8360960233966634
167,-0.04701717043434791,-0.2642751324062491,-1.4045117283288817,-0.04701717043434632,-1.3860709429495983
168,-0.2962552165645353,-0.37649888501913437,-1.1371647821613755,-0.2962552165645367,-0.9956236049341562
169,-0.2203502062034364,-0.15205137979336378,0.4267925061602079,-0.22035020620343604,-0.05541623295354252
170,-0.3383055199835497,-0.34167082386341135,-0.38835573755355246,-0.3383055199835507,-0.20327663448685682
171,-0.14965361229496596,-0.17140030265765435,-0.24748439499970998,-0.14965361229496482,-0.544431084573289
172,-0.4309846950964958,-0.39068809511961416,0.2994886181699144,-0.43098469509649406,1.1243293384366804
173,0.8741831924444977,0.19622923176386645,-1.4733313606579643,0.8741831924444969,-1.312973070231827
174,-0.30881669153852137,-0.3261916855719789,-0.7767830778945258,-0.30881669153852204,-0.7872734296841658
175,-0.263881333908002,-0.3197420446172154,-0.8582740498254342,-0.26388133390800284,-0.6778696275774454
176,-0.34251820976141084,-0.39068809511961416,-0.6277467987608732,-0.3425182097614126,-0.3478947037385798
177,0.6892078140165928,0.33167169181390044,-0.8266626536797737,0.6892078140165937,-0.8597506946415459
178,0.41117028867775446,0.42841630613535325,0.21573448708002874,0.4111702886777545,-0.1264695655913963
179,0.09381432541221157,0.20267887271863,0.676433844560863,0.09381432541221062,0.17143908763727386
180,0.04887896778169226,-0.11335353406478264,-0.8937150355865173,0.04887896778169142,-0.9955049746825078
181,-0.38604933746597647,-0.34231578795888773,0.695682891239736,-0.38604933746597486,0.7698153076021531
182,-0.3972831768736063,-0.4068121975065229,-0.9073000069858336,-0.39728317687360803,-0.48929805037000024
183,-0.5118683388314307,-0.49646220677773595,-1.4107351841786848,-0.5118683388314322,-0.7778056811342063
184,-0.14467497892113,-0.17527008723051246,-0.1653791752472489,-0.14467497892113176,-0.48305618149770185
185,-0.11602868843167385,-0.19848879466766117,-0.6777938421173246,-0.11602868843167459,-0.8580568338422405
186,1.2448998928962822,0.38971846040677216,-1.4552370584452627,1.244899892896284,-1.249701974322489
187,0.34376725223197546,0.06078677171383247,-0.9511748586337054,0.34376725223197346,-0.9983005362597618
188,0.506657923642608,0.05433713075906891,-1.3447102093101555,0.5066579236426073,-1.267339935708597
189,0.30164035445336357,0.0027400031209607613,-1.0691508831954222,0.30164035445336373,-1.0911962833404791
190,-0.4450269943560331,-0.44551004323510407,-1.0827543846647691,-0.44502699435603216,-0.5283958683330082
191,-0.45626083376366294,-0.4422852227577223,-0.6457968984473741,-0.45626083376366083,-0.06735280381720485
192,1.4976612795679536,0.7564684983344615,-1.0404900107822213,1.4976612795679518,-0.9090389838242867
193,-0.420874239629629,-0.3842384541648506,0.19069173713975757,-0.4208742396296273,1.004350524291062
194,-0.5657907679880538,-0.5196809142148846,-3.2476278022953706,-0.5657907679880517,-2.8186061225665786
195,-0.5253489461205865,-0.49646220677773595,-1.4445589859287085,-0.5253489461205849,-0.816224489635265
196,-0.4545757578525185,-0.39197802331056686,0.894757775412489,-0.4545757578525179,1.7829141077735007
197,0.6555062957937033,0.08013569457812303,-1.4894004673931487,0.6555062957937031,-1.3542845161567532
198,-0.3450458236281276,-0.24492620954195854,1.341618484380351,-0.345045823628127,1.0166302796457005
199,-0.3433607477169831,-0.295233408989114,0.7811412382885442,-0.34336074771698405,0.9272307383950654
200,-0.35347120318384995,-0.27975427069768155,0.8232637107849909,-0.3534712031838508,0.8405724137121732
201,-0.3130293813163825,-0.27975427069768155,0.27991940736720533,-0.3130293813163839,0.17803723586091375
202,-0.3163995331386715,-0.30297297813483026,-0.009424154058227116,-0.3163995331386698,-0.15074655487549074
203,-0.28784898559871225,-0.33102891628805153,-1.2676979164230917,-0.28784898559871186,-1.3173294607376547
204,-0.24738801514134548,-0.27975427069768155,-0.12862716166309443,-0.24738801514134606,0.021338380465171655
205,1.985950322001864,1.1627958784845636,-0.8945581737432412,1.9859503220018653,-0.7354271472744378
206,1.489235900012231,1.0854001870274013,-0.46021158751785085,1.4892359000122326,-0.4811415309652509
207,1.0763923017818346,0.7951663440630427,-0.39019492357657914,1.0763923017818355,-0.484937058013469
208,0.435270156822532,0.5923795810567763,0.2852811525396774,0.4352701568225333,0.014353952338226538
209,0.5628271206807572,0.1575313860352853,-1.1006349031460487,0.5628271206807552,-1.0793222483231393
210,-0.1008630052313736,-0.2720147015519653,-1.2952243177961624,-0.10086300523137448,-1.3125156734276635
211,-0.21529497847000295,-0.33393125471769514,-1.3414498610684569,-0.2152949784700027,-1.3620935846925977
212,-0.24281788501869606,-0.20364850743147198,0.2582050998333216,-0.24281788501869792,-0.18308588538556347
213,-0.3024976568717296,-0.37456399273270535,-1.2200291096482012,-0.30249765687173147,-1.0762062048780328
214,-0.3214547608721049,-0.3681143517779418,-1.105009574365119,-0.3214547608721032,-1.0145951158744522
215,1.531362797790843,1.2014937242131447,-0.3186437448965088,1.5313627977908422,-0.37080307024830733
216,-0.4478354542079406,-0.40358737702914116,-0.026435921523344272,-0.4478354542079415,0.43370711376491416
217,1.6998703889052906,1.3756340299917598,-0.26218516655396373,1.6998703889052904,-0.30638154005595947
218,-0.17339786377018354,-0.2758844861248234,-1.0607344420037472,-0.1733978637701847,-1.1489066815071272
219,-0.4309846950964958,-0.42616112037081355,-0.4002809920793642,-0.43098469509649406,0.2534769810504727
220,-0.16279501599161864,-0.21839054389950288,-0.48020929294809656,-0.16279501599161866,-0.5028243926264081
221,-0.2337542191329947,-0.1962774891974565,0.1624391662940132,-0.23375421913299288,0.26368607977617875
222,-0.19999799065324986,-0.2045698847107239,-0.36005660079050006,-0.19999799065324889,-0.48456793979556284
223,0.1743979745720563,0.14785692460314004,0.10392667072956718,0.17439797457205494,-0.2410012202986574
224,-0.2140311715366446,-0.19074922552194493,0.17898413287178397,-0.21403117153664553,-0.23778398639945544
225,-0.3509435893171332,-0.3552150698684148,-0.6252031790755789,-0.3509435893171318,-0.4676277613911425
226,-0.2810129390046375,-0.31845211642626264,-0.5528267135864308,-0.2810129390046363,-0.5297576612155461
227,0.44276546201171335,0.23976430820852024,-0.5331930178512057,0.44276546201171196,-0.6759401407964903
228,0.4280210477891992,0.3074855382335372,-0.2449984225843584,0.42802104778919764,-0.46484658958239594
229,-0.3706028082804854,-0.3455406084362695,-0.1166782350416684,-0.37060280828048425,0.09558377562201308
230,-0.3972831768736063,-0.34876542891365125,0.16611976711097892,-0.39728317687360803,0.2917451889537794
231,-0.09626734365552504,-0.09884184191656473,0.07018528230809389,-0.0962673436555248,-0.30237561879476527
232,0.39431952956630967,0.2881366153692467,-0.23435364743188689,0.39431952956631156,-0.46151205540231865
233,0.42380835801133804,0.3074855382335372,-0.2286613631352554,0.4238083580113402,-0.4533346792321526
234,0.2652580336445624,0.20267887271863,-0.06413737094833974,0.26525803364456263,-0.3530316804488042
235,0.01536893545779645,-0.06498122690405622,-0.43780837805960754,0.015368935457794811,-0.6629383534872016
236,-0.14672387804036244,-0.18591199480587228,-0.40521125721658907,-0.14672387804036363,-0.6606528294917118
237,0.4322337375670604,0.2881366153692467,-0.2645243878538271,0.4322337375670595,-0.47871623136719627
238,-0.21874172465188937,-0.2410564249691004,-0.1528554781637675,-0.21874172465188887,-0.13510191368198007
239,-0.2036526358111866,-0.21396793295909358,-0.0026734670619210127,-0.20365263581118453,-0.3706965279780967
240,-0.3383055199835497,-0.39391291559699587,-0.8588337900216595,-0.3383055199835507,-0.5873252184646288
241,-0.23559248376333414,-0.41906651532057365,-2.186234999179479,-0.2355924837633364,-1.94428289310947
242,10.172355475780115,8.435352385976323,-0.2714409508246352,10.172355475780115,0.827046560056318
243,0.09521855533816534,-0.11335353406478264,-1.0386966893829948,0.09521855533816308,-1.0964611687859531
244,-0.23720096531488116,-0.18687944094908682,0.6202224820207732,-0.23720096531487908,0.7545333078948275
245,-0.12453066234699371,-0.04756719632619476,0.5269978673839014,-0.12453066234699413,0.03156693407950198
246,1.0849453386035528,1.1695386849372709,0.37123681750867993,1.0849453386035541,0.07918193509740773
247,-0.08579944784386999,-0.10690389311001915,-0.30682567573333125,-0.0857994478438718,-0.57971149165707
248,1.0567330828184827,1.298531504032541,0.6536840293501082,1.056733082818483,0.2842135606599439
249,1.126944579116169,1.3630279135801764,0.7570367625965286,1.1269445791161692,0.37007728580977983
250,0.04058124549196565,0.20267887271863,1.013829858077339,0.04058124549196657,0.41372991599263925
251,0.579677879792202,0.4668209863659907,0.04264232866504087,0.5796778797922028,-0.2317673743718627
252,-0.21754174635152893,-0.22299743029576255,-0.26410933324453384,-0.21754174635153112,-0.5658595457562776
253,1.9748441398602299,2.039653882834459,0.4187027663337436,1.9748441398602314,0.234043331650666
254,0.5205725656361495,0.39587493586359185,-0.2210640089299639,0.5205725656361511,-0.43469450852999375
255,-0.5657907679880538,-0.5196809142148846,-3.2476278022953706,-0.5657907679880517,-2.8186061225665786
256,-0.003205196744591516,0.02208892598525133,0.35434332666286483,-0.0032051967445935734,-0.07975733764443975
257,0.2764918730521921,0.2733317577230849,-0.008794008708056621,0.27649187305219136,-0.3106014151325763
258,-0.3691985783545317,-0.33909096748150597,0.36970558766057143,-0.3691985783545318,0.83214469618
259,0.14083049647846235,0.23466322854429822,0.6590153786180004,0.1408304964784614,0.16488835130586027
260,0.4078001368554654,0.547851929997656,0.982099704677276,0.4078001368554642,0.4396923297510548
261,0.15840890200608315,-0.13270245692907323,-1.3406274676928727,0.15840890200608232,-1.311190519627538
262,-0.5657907679880538,-0.5196809142148846,-3.2476278022953706,-0.5657907679880517,-2.8186061225665786
263,1.1185191995604467,0.38971846040677216,-1.3207466206393197,1.1185191995604455,-1.16727485765294
264,-0.27932786309349306,-0.33909096748150597,-0.887203019091806,-0.2793278630934934,-1.0348620806467368
265,-0.2540517244263259,-0.33264132652674244,-1.0697749243625314,-0.25405172442632656,-1.166445620459116
266,0.17525966111752792,-0.05530676547191094,-0.7282638386122532,0.1752596611175298,-0.8561689347428412
267,0.18789773045111147,-0.016608919743329807,-0.8564855752056975,0.18789773045111094,-0.9492693377048668
268,-0.0056945134315094905,-0.11335353406478264,-0.5295057223822973,-0.00569451343151014,-0.7335700144150328
269,1.438683622677897,0.7177706526058804,-1.0444476996206447,1.438683622677899,-0.9199026402072417
270,-0.0453320945232034,-0.024348488889045995,0.3317334061719949,-0.04533209452320332,-0.10214373950613839
271,-0.32988014042782726,-0.3997175924562831,-1.322858741217279,-0.32988014042782693,-1.163484649232002
272,-0.1724404342752151,-0.07078590376334341,0.8809695880081124,-0.1724404342752151,0.42991452168182176
273,0.11643519294666627,0.3235803240706516,0.7941151164571744,0.11643519294666406,0.26149168436543363
274,-0.21537157282960046,-0.194619010094803,0.20774333363376804,-0.21537157282959846,0.08400981027892923
275,-0.31022092146447505,-0.26169527602434367,0.39626792248029236,-0.3102209214644745,0.37358441747769905
276,0.9569051008097719,0.7334256901960791,-0.3305137904796249,0.9569051008097742,-0.4568927649492321
277,0.7412919785428767,0.6020289140176697,-0.024866038523908326,0.7412919785428785,-0.25992910864188545
278,-0.43772499874107373,-0.3803686695919925,1.334742258032109,-0.43772499874107484,1.815563790531831
