,variant_id,title,type2,nivel_prenda,specific_color,color,tipo_marca,season,disponibilidad,basicos,formalidad,estampado,atrevido,invierno_verano,interesante,detalle,specific_type,stock,envios,ventas,satisfaction,tasa_mercado,interest,marca,feature_name,feature_value
3059,2f4f4ec9-fbff-4e71-bcb0-ffa70a453463,Olina Shirt collect ,Shirt,nivel_2,coral,orange,Mainstream,7,proximamente,False,both,False,unknown,invierno,True,collect,shirt,0.0,469.3333333333333,117.33333333333331,0.3528088282308739,0.0039921178355236,0.2384998900617613,Mainstream,application,50
2489,0e68fe85-cd66-4ce1-8a74-0770bcfb9a9c,Lou Jeans broadway,Jean,nivel_1,blue,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,True,broadway,jean,0.0,447.3333333333333,183.33333333333331,0.3380957455445947,0.0038049873119834,0.1942233814743391,Mainstream,composition,false
2490,418ea0a1-5e7b-41f3-af33-f683b522a620,Lou Pant slim,Pant,nivel_1,blue_dark,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,True,slim,pant,0.0,528.0,190.66666666666663,0.3973124098124098,0.004491132564964,0.2596488531811545,Mainstream,composition,false
2491,538cbcc8-b546-471d-9cc9-540584479956,Lou Pant slim,Pant,nivel_1,blue_light,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,True,slim,pant,0.0,561.0,216.33333333333331,0.4038904450669157,0.0047718283502743,0.242834482375531,Mainstream,composition,false
2940,0ec47aa3-38e5-45e4-9aa4-ac8fb41f7eee,Nona Sweater oneck ,Sweater,nivel_2,yellow,yellow,Mainstream,7,proximamente,False,both,False,unknown,invierno,False,oneck,sweater,0.0,0.0,0.0,0.0,0.0,0.0,Mainstream,composition,53
564,6f4b7012-e27a-4122-b471-1c30e57e26ed,Bydena Pant combi ,Pant,nivel_1,beige,beige,Mainstream,7,proximamente,False,both,False,unknown,invierno,True,combi,pant,0.0,629.2,272.8,0.4382760532150776,0.0053519329732488,0.2466642886753311,Mainstream,detail,true
4497,06a4fe2a-e2ec-496b-bb5f-741f9bd8aedc,Trudy Pant stripe ,Pant,nivel_1,black,black,Mainstream,7,proximamente,False,both,True,unknown,invierno,True,stripe,pant,0.0,1306.0,506.0,0.4244930269248195,0.0111087483519755,0.2342455921948256,Mainstream,composition,false
4211,45b3a382-6077-415c-93be-f7cab593a481,Street Skirt pepica ,Skirt,nivel_1,green_dark,green,Mainstream,7,proximamente,False,both,False,unknown,invierno,True,pepica,skirt,2.0,858.0,368.5,0.4281519274376417,0.0072980904180666,0.2177250089278541,Mainstream,composition,false
4212,0cad9104-af0e-43c4-98d4-b83a8bfc933f,Street Tshirt happy ,Tshirt,nivel_2,green_dark,green,Mainstream,7,proximamente,False,both,False,unknown,invierno,True,happy,tshirt,0.0,484.0,256.6666666666667,0.5269302520062399,0.0041168715178837,0.3518169400508256,Mainstream,composition,false
4501,02654082-3b5b-403a-b622-674052346542,Trudy Pant stripe ,Pant,nivel_1,khaki,brown,Mainstream,7,proximamente,False,both,True,unknown,invierno,True,stripe,pant,0.0,1325.125,525.125,0.3929549522381088,0.0112714243184621,0.2184494479509861,Mainstream,composition,false
4322,155d6d7a-e34c-4456-b144-28131e7a202a,Taily Tshirt knot,Tshirt,nivel_2,red,red,Mainstream,7,proximamente,False,both,False,unknown,invierno,True,knot,tshirt,0.0,634.0,260.3333333333333,0.4028662532841473,0.0053927614511121,0.2543810083103706,Mainstream,composition,53
2398,088a6d0c-07a2-4cab-ba69-df03442eb7db,Lindex Jeans denim ,Jean,nivel_1,blue,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,True,denim,jean,0.0,1039.0,412.5,0.4012912890816418,0.0088376642708289,0.2326317326150304,Mainstream,composition,false
4288,855b4e12-f647-48f9-8584-e533972a4439,Sus Dress ss ,Dress,nivel_1,blue_dark,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,False,ss,dress,0.0,638.0,212.66666666666663,0.3315021410863196,0.0054267851826649,0.1684644631344922,Mainstream,adventurous,59
4287,1081895f-7d59-454e-9cb1-d6a1b91b19a5,Super Skirt strech ,Skirt,nivel_1,blue_light,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,True,strech,skirt,0.1666666666666666,630.5,297.0,0.4167961978364662,0.0053629906860034,0.231694608650438,Mainstream,composition,false
864,a0d4b45e-a35a-42e8-a39c-13a9783f1e41,Charlene Dress easy,Dress,nivel_1,blue_dark,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,True,easy,dress,0.0,1182.0,352.0,0.3339779941257198,0.01005401267384,0.1981095753767601,Mainstream,adventurous,115
2414,41b67094-6dc3-4081-8129-d313d619b546,Linen Dress square,Dress,nivel_1,black,black,Mainstream,7,proximamente,False,both,False,unknown,invierno,True,square,dress,0.0,320.57142857142856,113.14285714285714,0.3776365943853628,0.0027267590572996,0.2612948908533009,Mainstream,composition,23
2408,54c7ac2f-5e98-4706-8fbb-d46a0a4eb645,Lindex Shirt stripes,Shirt,nivel_2,salmon,orange,Mainstream,7,proximamente,False,both,True,unknown,invierno,True,stripes,shirt,0.0,1020.4,413.6,0.4244761442017004,0.0086794539191085,0.2441871593669961,Mainstream,sleeve,55
2397,24e0e34e-01ec-4025-a8f6-5facd89c1c0a,Lindex Jacket belt ,Jacket,nivel_3,pink,pink,Mainstream,7,proximamente,False,both,False,unknown,invierno,False,belt,jacket,0.0,2226.75,407.0,0.1891369069547356,0.0189405860587759,0.1040387465067557,Mainstream,application,false
2407,04e7613a-d76f-4f31-8b0f-117ed128e151,Lindex Shirt fashion,Shirt,nivel_2,blue_dark,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,True,fashion,shirt,0.0,1064.2,418.0,0.4010317730626623,0.0090520137796112,0.2313534207114218,Mainstream,adventurous,58
2405,2a3e6460-7727-49ec-88f9-26a45bbf56ce,Lindex Shirt day ,Shirt,nivel_2,ecru,brown,Mainstream,7,proximamente,False,both,False,unknown,invierno,False,day,shirt,0.0,1103.8,237.6,0.228428402795984,0.0093888487219835,0.1189086257589838,Mainstream,sleeve,57
2399,075fd034-faec-41a2-8a9a-76035d4a7068,Lindex Jeans season ,Jean,nivel_1,blue_dark,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,False,season,jean,0.0,1264.5,423.5,0.3384232947380632,0.0107557521371156,0.1745895234375894,Mainstream,composition,false
2400,2710c0ac-4e2f-4697-8f69-44e66df45711,Lindex Pant hannah,Pant,nivel_1,blue_dark,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,True,hannah,pant,0.125,2350.375,852.125,0.4002780023663178,0.0199921320120784,0.2474596323233792,Mainstream,composition,37
2401,169ba05a-ddf3-416b-994a-74b6adb3065e,Lindex Pant hannah,Pant,nivel_1,blue_light,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,False,hannah,pant,0.0,0.0,0.0,0.0,0.0,0.0,Mainstream,composition,37
2402,2c46575e-3002-4707-94a4-e9f201b74abb,Lindex Pant nice,Pant,nivel_1,mustand,yellow,Mainstream,7,proximamente,False,formal,False,unknown,invierno,True,nice,pant,0.0,1264.5,445.5,0.4075990371462039,0.0107557521371156,0.2436890950248993,Mainstream,adventurous,false
2403,381684c9-efab-4161-94a3-2001d100b503,Lindex Pant suede ,Pant,nivel_1,black,black,Mainstream,7,proximamente,False,formal,False,unknown,invierno,False,suede,pant,0.2,1024.8,189.2,0.2044415637028892,0.0087168800238166,0.1065792218633529,Mainstream,adventurous,false
4289,4414a530-6db8-463b-aa73-3506bff420b8,Sus Dress ss ,Dress,nivel_1,orange,orange,Mainstream,7,proximamente,False,both,False,unknown,invierno,True,ss,dress,0.0,667.3333333333334,183.33333333333331,0.2991668360089413,0.0056762925473851,0.1872129935808035,Mainstream,adventurous,59
2404,12dbe9a4-57aa-4f25-b65c-f963d7f74ba8,Lindex Pant suede ,Pant,nivel_1,rust,orange,Mainstream,7,proximamente,False,formal,False,unknown,invierno,False,suede,pant,0.0,914.8,224.4,0.2792485320850161,0.0077812274061157,0.1784596219598393,Mainstream,adventurous,false
2406,6e0c40ad-f93d-432b-a19b-1c2da126d13c,Lindex Shirt dots,Shirt,nivel_2,blue_dark,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,True,dots,shirt,0.0,2216.6,1038.2,0.4566295924844964,0.0188542508399608,0.2377419216622286,Mainstream,sleeve,55
2458,02f8abda-525f-4473-a34e-984a025942dc,Lola Pant jean ,Pant,nivel_1,blue_dark,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,False,jean,pant,0.0,1378.0,440.0,0.3185013808927894,0.0117211755199251,0.1651112782063573,Mainstream,composition,false
4213,515f3b88-358c-446b-b3a5-59251d168600,Street Tshirt happy ,Tshirt,nivel_2,mustand,yellow,Mainstream,7,proximamente,False,both,False,unknown,invierno,True,happy,tshirt,0.0,645.0,275.0,0.3893956973125367,0.0054863267128822,0.2560477461125219,Mainstream,composition,false
4499,447cb0c6-a66a-4145-b04e-2dc4f1952ea0,Trudy Pant stripe ,Pant,nivel_1,ecru,brown,Mainstream,7,proximamente,False,both,True,unknown,invierno,True,stripe,pant,0.0,786.25,198.0,0.3342557088345332,0.006687789733339,0.2239486307484705,Mainstream,composition,false
4188,6dcc6b4e-cf21-4777-a406-c9bf83593383,Star Sweater cashmere ,Sweater,nivel_2,grey,gray,Mainstream,7,proximamente,False,both,False,unknown,invierno,False,cashmere,sweater,0.0,1737.0,572.0,0.3293033966609096,0.0147748054267851,0.1720391010438474,Mainstream,composition,63
4187,780cafae-0644-46d3-8e88-10483e9d0838,Star Sweater cashmere ,Sweater,nivel_2,blue_dark,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,False,cashmere,sweater,0.0,1935.0,638.0,0.3297157622739018,0.0164589801386467,0.1730873712062742,Mainstream,composition,63
4550,1162fc7d-ba50-492d-af28-ae1937900b83,Utility Dress pocket,Dress,nivel_1,green_dark,green,Mainstream,7,proximamente,False,both,False,unknown,invierno,False,pocket,dress,0.0,627.0,187.0,0.302312771925175,0.0053332199208948,0.1786358653994947,Mainstream,detail,false
565,50bb168d-7e8f-417b-8c4c-35248e0a26c6,Bydena Pant combi ,Pant,nivel_1,blue,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,True,combi,pant,0.0,268.4,105.6,0.4077732793522267,0.00228299238719,0.3064007076109675,Mainstream,detail,true
2464,32ab4882-d28a-4a75-bd0c-4331d8537011,Lola Skirt raw,Skirt,nivel_1,yellow,yellow,Mainstream,7,proximamente,False,both,False,unknown,invierno,False,raw,skirt,0.0,791.8,215.6,0.2454138374724342,0.0067349976608684,0.1397948889843541,Mainstream,composition,false
4449,06bc4616-4a3c-4938-97f1-a0ea45e07aa4,Tiwa Pant one ,Pant,nivel_1,blue,blue,Mainstream,7,proximamente,True,both,False,basico,invierno,True,one,pant,1.0,65966.0,29636.666666666668,0.4560025380802148,0.5611023689023092,0.5085524534912621,Mainstream,composition,denim
2463,1b51cc38-ab26-4159-becc-f316bdffdcb8,Lola Skirt raw,Skirt,nivel_1,pink,pink,Mainstream,7,proximamente,False,both,False,unknown,invierno,False,raw,skirt,0.0,756.6,224.4,0.2895387601591053,0.0064355888232041,0.1749426676142748,Mainstream,composition,false
2462,6204f8ac-b552-4d94-a060-a09803032d45,Lola Pant jean ,Pant,nivel_1,white,white,Mainstream,7,proximamente,False,both,False,unknown,invierno,True,jean,pant,0.0,1283.0,476.6666666666667,0.3737320973608445,0.0109131118955471,0.1923226046281958,Mainstream,composition,false
3080,4f5e3387-1388-4d79-9120-c714a8cff6d0,Omara Sweater plain ,Sweater,nivel_2,green_dark,green,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,plain,sweater,0.0,506.0,231.0,0.46875,0.0043040020414238,0.2986995226045166,Mainstream,composition,70
3290,5c28afa4-59be-4d6d-829e-b1c96bb70536,Onlsedona Coat marie ,Jacket,nivel_3,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,marie,jacket,0.0,33.0,22.0,0.75,0.0002806957853102,0.5625701739463276,Mainstream,closing,55
3319,0273dba7-42ec-4625-95f0-bba7e1813493,Onltahoe Parka noos,Jacket,nivel_3,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,jacket,0.0,443.6666666666667,176.0,0.3329032079032079,0.0037737988913934,0.2265037854871138,Mainstream,style,49
3320,0bbb27eb-a466-4382-b107-be42ca17b7b0,Onltahoe Parka noos,Jacket,nivel_3,blue_dark,blue,Mainstream,8,disponible,True,both,False,unknown,invierno,True,noos,jacket,11.166666666666666,198.0,89.83333333333333,0.3017164640290577,0.0016841747118615,0.2060153143346433,Mainstream,style,49
3322,0d5ce662-57da-4dfe-b2ab-041c0cfb3495,Onltahoe Parka noos,Jacket,nivel_3,pink,pink,Mainstream,8,disponible,False,both,False,unknown,invierno,False,noos,jacket,7.583333333333333,159.5,55.0,0.2039835289835289,0.0013566962956662,0.1416813235379028,Mainstream,style,49
3287,10107f4d-4c51-4350-a0ad-ffae1978804a,Onlsarah Parka port,Jacket,nivel_3,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,port,jacket,0.0,611.6,211.2,0.3422254216371864,0.0052022285544167,0.2051732550674375,Mainstream,composition,false
3294,00a6e33a-6e35-41ba-aa38-7d5c282f50d7,Onlshape Jeans regs ,Jean,nivel_1,blue_dark,blue,Mainstream,8,proximamente,True,both,False,unknown,invierno,True,regs,jean,0.0,7396.444444444444,3166.777777777778,0.4394018726679033,0.0629136600556665,0.2511577663617849,Mainstream,composition,false
3288,1569edee-656f-42b9-b41b-315fc68d4ca7,Onlsarah Parka port,Jacket,nivel_3,garnet,red,Mainstream,8,disponible,False,both,False,unknown,invierno,True,port,jacket,0.8,796.2,242.0,0.3205238994980745,0.0067724237655764,0.1997364550915136,Mainstream,composition,false
3283,23402a58-69f8-42a4-a810-92d2a0356893,Onlroyal Pant coated,Pant,nivel_1,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,coated,pant,0.0,1297.6,572.0,0.4432187515269518,0.0110372985157147,0.2271280250213332,Mainstream,composition,false
3284,2a2799c5-8266-424d-9f86-beaf323cbf1d,Onlroyal Pant high ,Pant,nivel_1,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,high,pant,0.0,994.0,286.0,0.3416816706727935,0.0084548972908603,0.2062434317724108,Mainstream,composition,false
3285,33b0ad41-c736-4656-8cfb-dc4ff7e942a1,Onlsara Parka long,Jacket,nivel_3,black,black,Mainstream,8,disponible,False,both,False,unknown,invierno,True,long,jacket,4.6,545.6,224.4,0.4259119496855346,0.0046408369837961,0.3012787466427645,Mainstream,closing,54
3289,00d22f8c-eb48-4f80-a824-09c76f080dd6,Onlsarah Parka port,Jacket,nivel_3,green_dark,green,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,port,jacket,0.4,1130.2,396.0,0.3737178376933454,0.0096134053502317,0.232484927527201,Mainstream,composition,false
3286,1cb29617-985f-4581-8d69-37964cd0d94e,Onlsara Parka long,Jacket,nivel_3,blue_dark,blue,Mainstream,8,disponible,True,both,False,unknown,invierno,True,long,jacket,2.4,484.0,171.6,0.3470542635658915,0.0041168715178837,0.2294060427400049,Mainstream,closing,54
3279,05aabd2d-a0e6-4755-905f-ecf9be2eeff9,Onlrock Shirt loose ,Shirt,nivel_2,green_dark,green,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,loose,shirt,0.0,756.8,374.0,0.4971148634563268,0.0064372900097818,0.2793854370396459,Mainstream,style,54
3221,6106cae7-d373-4f06-84d8-c08c48652855,Onlmay Parka tarmac ,Jacket,nivel_3,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,tarmac,jacket,0.0,646.8,272.8,0.3983682803264847,0.0055016373920809,0.2314742849076226,Mainstream,closing,false
2891,3c5d8ab4-006e-4462-804a-620ce8f2669a,Nicky Jeans four ,Jean,nivel_1,blue,blue,Mainstream,8,proximamente,True,both,False,unknown,invierno,True,four,jean,0.0,2946.8,1521.8,0.5200457889809347,0.0250652830349168,0.2725555360079257,Mainstream,composition,false
3143,01e81f6f-9775-4fc0-a23d-96fe2c9619f7,Onldemi Parka coat ,Jacket,nivel_3,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,coat,jacket,0.1666666666666666,249.33333333333331,102.66666666666669,0.3548976608187135,0.0021208126001219,0.2667034487640655,Mainstream,application,51
4447,1e17922c-8096-4b62-9260-cc6e7c6408ac,Tiswa Pant one3 ,Pant,nivel_1,blue,blue,Mainstream,7,proximamente,True,both,False,basico,invierno,True,one3,pant,1.3333333333333333,80846.66666666667,33844.333333333336,0.4212207016244624,0.6876763209004947,0.5544485112624785,Mainstream,composition,denim
4641,16548ddf-8262-45d5-9e62-e24ce45acee1,Vijessi Coat noos ,Jacket,nivel_3,blue_turquoise,blue,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,jacket,0.1666666666666666,487.6666666666667,150.33333333333334,0.3310144834776672,0.0041480599384737,0.202618311895453,Mainstream,adventurous,false
4448,1e10aba6-0012-403f-bc2c-fd64f2c4c5a7,Tiwa Pant one ,Pant,nivel_1,black,black,Mainstream,7,proximamente,False,both,False,basico,invierno,True,one,pant,1.6666666666666667,44136.0,21250.666666666668,0.4905447142910506,0.3754178539531322,0.4329812841220914,Mainstream,composition,denim
4232,288a1b76-0fae-47b6-8836-fc05bd14bd55,Stripy Playsuit denim ,Jumpsuit,nivel_1,blue_light,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,False,denim,jumpsuit,0.0,730.4,242.0,0.3501973459634749,0.0062127333815336,0.1782050396725042,Mainstream,detail,false
4523,53f15f06-df4e-4faf-b072-3f779f685ea7,Turner Top ware ,Top,nivel_2,black,black,Mainstream,7,proximamente,False,both,False,unknown,invierno,False,ware,top,0.0,289.1428571428572,106.85714285714286,0.2457983193277311,0.0024594297379565,0.1723073679208708,Mainstream,composition,44
4527,02f281d1-8041-4630-a9bf-fbd46a62206f,Twill Pant inch,Pant,nivel_1,black,black,Mainstream,7,proximamente,False,both,False,unknown,invierno,True,inch,pant,0.0,608.6666666666666,234.66666666666663,0.3882879134595382,0.0051772778179446,0.1967325956387414,Mainstream,composition,false
4528,45879973-2ead-4bcf-9d99-1d07051cc278,Twill Pant inch,Pant,nivel_1,blue_dark,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,True,inch,pant,0.0,498.6666666666667,234.66666666666663,0.5715447154471545,0.0042416252002438,0.3544818659388908,Mainstream,composition,false
4207,0bd8c715-bfe7-4f55-8c5b-6a43d39ae33c,Street Shirt printmix ,Shirt,nivel_2,blue,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,True,printmix,shirt,0.0,337.3333333333333,128.33333333333334,0.3996746007615572,0.0028693346942825,0.2701279176478026,Mainstream,adventurous,57
4536,10db5874-87b6-458f-8489-9d327adc8eb5,Una Dress navy,Dress,nivel_1,blue_dark,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,False,navy,dress,0.0,1402.25,385.0,0.2974703392352095,0.0119274443924637,0.1546988918138366,Mainstream,application,true
4206,2de1811d-fbee-4c41-8c94-685515de3458,Street Dress neck ,Dress,nivel_1,green_dark,green,Mainstream,7,proximamente,False,both,False,unknown,invierno,True,neck,dress,0.0,906.0,334.4,0.3701278626471317,0.0077063751966996,0.2198677100842515,Mainstream,adventurous,false
2932,0bf3b471-625e-4469-94fe-ce83e177fbcb,Nona Cardigan short ,Sweater,nivel_2,beige,beige,Mainstream,7,proximamente,False,informal,False,unknown,invierno,True,short,sweater,0.0,102.66666666666669,40.333333333333336,0.5069444444444445,0.0008732757765207,0.3804266522774635,Mainstream,composition,64
4205,15a2e442-346a-49ea-99cd-5948212e9a0c,Street Dress neck ,Dress,nivel_1,black,black,Mainstream,7,proximamente,False,both,False,unknown,invierno,True,neck,dress,0.0,875.2,316.8,0.3680803019893317,0.0074443924637434,0.2263892533824703,Mainstream,adventurous,false
4204,484cdccd-7720-481c-aef8-bd384cbb47ff,Strap Top number ,Top,nivel_2,blue_dark,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,True,number,top,0.0,667.3333333333334,271.3333333333333,0.421134421134421,0.0056762925473851,0.2134053568409031,Mainstream,application,49
4203,750664ae-9855-44a4-ac9e-cb9f311f92bc,Strap Top number ,Top,nivel_2,black,black,Mainstream,7,proximamente,False,both,False,unknown,invierno,True,number,top,0.0,799.3333333333334,293.3333333333333,0.3978356216628527,0.0067990756886261,0.2023173486757394,Mainstream,application,49
2355,071b69c2-fb7d-40ed-85c8-ac2e6a6f0fa2,Lilly Jeans denim,Jean,nivel_1,blue_light,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,True,denim,jean,0.0,1256.375,426.25,0.3367682745337363,0.0106866414323991,0.2135192808520712,Mainstream,composition,100
2354,205efea1-980e-474b-b564-fc6125bfc798,Lilly Jeans denim,Jean,nivel_1,blue_dark,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,True,denim,jean,0.0,730.2,286.0,0.3968644651783231,0.0062110321949559,0.2444036643294671,Mainstream,composition,100
661,42c67ef8-b28a-4e4d-bdb4-ffcbe75a8565,Cammi Jacket oliv,Jacket,nivel_3,khaki,brown,Mainstream,7,proximamente,False,both,False,unknown,invierno,False,oliv,jacket,0.0,722.3333333333334,205.33333333333331,0.2849206349206349,0.0061441188562355,0.168512251905747,Mainstream,detail,false
4429,0a7f1921-5e2a-477b-b4e8-8b709eb17729,Tiger Sweatshirt jacquard ,Sweater,nivel_2,brown_light,brown,Mainstream,7,proximamente,False,both,False,unknown,invierno,True,jacquard,sweater,0.0,652.6666666666666,212.66666666666663,0.3403508771929824,0.005551538865025,0.207742637331644,Mainstream,composition,false
4430,22399647-88b9-4227-a0f4-e8c7f1bbfe55,Tila Top mia ,Top,nivel_2,blue_dark,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,False,mia,top,0.4,660.0,118.8,0.1814427818558253,0.005613915706205,0.102753644362183,Mainstream,application,56
2460,5435e02e-644d-4aaa-8507-54f47bdc6c74,Lola Pant jean ,Pant,nivel_1,blue_light,blue,Mainstream,7,proximamente,True,both,False,unknown,invierno,False,jean,pant,0.0,1407.0,469.3333333333333,0.3335360742679391,0.0119678475736826,0.1727519609208109,Mainstream,composition,false
617,253b210b-3584-4b6d-a9bc-a873a9b65735,Bypandina Skirt night ,Skirt,nivel_1,mustand,yellow,Mainstream,7,disponible,False,both,False,unknown,invierno,False,night,skirt,1.0,594.0,180.4,0.3093967819686014,0.0050525241355845,0.186318295867957,Mainstream,composition,false
618,35150351-7152-45ca-8fab-2cac8b6632fb,Bypatirice Top off ,Top,nivel_2,ecru,brown,Mainstream,7,proximamente,False,both,False,unknown,invierno,True,off,top,0.0,409.2,189.2,0.513615763546798,0.0034806277378471,0.3438975768357049,Mainstream,composition,false
616,0f293848-ebec-445c-8625-f2c9fa290a74,Bypandina Skirt night ,Skirt,nivel_1,blue_dark,blue,Mainstream,7,disponible,True,both,False,unknown,invierno,True,night,skirt,1.4,761.2,308.0,0.4080605564648117,0.0064747161144898,0.2295805057661106,Mainstream,composition,false
2474,2bd1ef35-289a-4902-a716-fd6379236585,Loni Pant short ,Pant,nivel_1,brown_light,brown,Mainstream,7,disponible,False,informal,False,unknown,invierno,True,short,pant,1.3333333333333333,117.33333333333331,66.0,0.5666666666666668,0.0009980294588809,0.4252495073647203,Mainstream,style,false
2475,7ecf8d12-44ee-4138-b87b-b170a86a35c2,Loni Pant short ,Pant,nivel_1,ecru,brown,Mainstream,7,disponible,False,informal,False,unknown,invierno,True,short,pant,3.6666666666666665,176.0,66.0,0.3703703703703703,0.0014970441883213,0.2781520388248581,Mainstream,style,false
3051,0301c04c-b87c-4aab-a639-598c9644e2b5,Odell Jacket fit,Jacket,nivel_3,khaki,brown,Mainstream,7,proximamente,False,both,False,unknown,invierno,True,fit,jacket,0.0,374.0,124.66666666666669,0.3538596751832046,0.0031812189001828,0.2422346134724425,Mainstream,adventurous,42
1416,1b0f96b8-a06c-481d-a0ae-5df4f481acad,Facampa Shirt flower,Shirt,nivel_2,black,black,Mainstream,8,proximamente,False,both,False,unknown,verano,True,flower,shirt,0.0,1325.0,627.0,0.4734143332596327,0.0112703610768511,0.2423423471682419,Mainstream,application,55
4642,1486e84e-4bfc-4c5b-b69d-c2feeb074e2a,Vijessi Coat noos ,Jacket,nivel_3,gray_light,gray,Mainstream,8,proximamente,False,both,False,unknown,invierno,False,noos,jacket,0.0,0.0,0.0,0.0,0.0,0.0,Mainstream,adventurous,false
4644,4bd5aeef-8730-43b5-b18e-97225e1b1123,Vijessi Coat noos ,Jacket,nivel_3,grey,gray,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,jacket,0.0,516.8333333333334,150.33333333333334,0.4059237843985137,0.0043961496477126,0.2704178385551734,Mainstream,adventurous,false
4762,a6502238-b828-420d-80bd-3224d23984b3,Virau Skirt flounce ,Skirt,nivel_1,black,black,Mainstream,8,disponible,False,both,False,unknown,invierno,False,flounce,skirt,4.0,1891.25,533.5,0.2953972865828508,0.0160868455747884,0.1557420660788196,Mainstream,application,false
4763,145d87fb-6ad1-445e-a47a-7e25364694f2,Virau Skirt flounce ,Skirt,nivel_1,rust,orange,Mainstream,8,disponible,False,both,False,unknown,invierno,False,flounce,skirt,15.5,1105.0,291.5,0.2757756072980875,0.0093990558414494,0.1616660572501613,Mainstream,application,false
4764,07513ec4-23e5-477f-b3e1-f72a6828234a,Virau T-shirt solid,Tshirt,nivel_2,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,solid,tshirt,0.0,1462.5,671.0,0.483588793765578,0.0124399268489771,0.2480143603072775,Mainstream,application,55
4765,415156aa-ed61-4c58-ac49-9ee9526cbf5f,Virau T-shirt solid,Tshirt,nivel_2,rust,orange,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,solid,tshirt,0.0,1374.25,676.5,0.5219073830489266,0.0116892782715944,0.2667983306602605,Mainstream,application,55
4735,4f1a69f6-2482-45d4-890f-78a9edc83aef,Violet Jacket modal ,Jacket,nivel_3,black,black,Mainstream,8,proximamente,False,both,False,unknown,invierno,False,modal,jacket,0.0,3980.25,814.0,0.2208991057552211,0.0338557393782163,0.1273774225667187,Mainstream,adventurous,false
4732,3d82aac2-9d46-42b9-ba41-121a82af5721,Vinorth Scarf wool ,Foulard,nivel_3,rust,orange,Mainstream,8,proximamente,False,both,False,basico,invierno,True,wool,foulard,0.0,3431.0,1385.0,0.403672398717575,0.0291838557393782,0.2164281272284766,Mainstream,adventurous,acrylic
4731,5155d3ec-2f9f-4275-ad83-7257acd6092d,Vinorth Scarf wool ,Foulard,nivel_3,gray_light,gray,Mainstream,8,proximamente,False,both,False,basico,invierno,True,wool,foulard,0.0,3035.0,1407.0,0.4635914332784184,0.0258155063156551,0.2447034697970368,Mainstream,adventurous,acrylic
4730,bfe3ac93-1f36-4bd4-9eb8-965492031714,Vinorth Scarf wool ,Foulard,nivel_3,brown,brown,Mainstream,8,disponible,False,both,False,basico,invierno,False,wool,foulard,3.0,3738.0,1188.0,0.3178170144462279,0.0317951771360523,0.1748060957911401,Mainstream,adventurous,acrylic
4675,2b6ddcdd-ce10-4552-86a9-6fb8c46786e0,Vilucy Shirt noos ,Shirt,nivel_2,mustand,yellow,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,noos,shirt,0.0,519.2,198.0,0.3654280346090691,0.0044162803555479,0.2167675959576964,Mainstream,application,false
4761,7fae6b87-9a9b-44bf-ac48-c270fc63a6a2,Virasha Shirt boat ,Shirt,nivel_2,white,white,Mainstream,8,proximamente,False,both,False,unknown,invierno,True,boat,shirt,0.0,440.0,184.8,0.4336309523809524,0.0037426104708033,0.3061457757410794,Mainstream,application,3_4
