,Stock,Envios,Tasa mercado,Interest
2567,0.0,555.5,0.0047250457193892,0.2321047144293077
2568,0.0,381.27777777777777,0.0032431231895358,0.255313870903111
2879,0.0,1671.0,0.0142134138561646,0.1719918657044058
4690,0.0,448.8,0.0038174626802194,0.2806389325445016
394,0.0,607.2,0.0051648024497086,0.252884713358109
4663,0.0,0.0,0.0,0.0
2549,0.0,3629.0,0.0308680304512397,0.2032176495035749
2528,0.0,319.0,0.0027133925913324,0.1455566110727617
4619,0.0,704.0,0.0059881767532854,0.2314382351933612
4620,0.0,413.6,0.0035180538425551,0.3756365466427985
4621,0.0,519.2,0.0044162803555479,0.2757148704971717
4622,0.2,281.6,0.0023952707013141,0.2274910482517696
4624,0.0,1161.2,0.0098770892697656,0.2291177419695668
2530,0.0,0.0,0.0,0.0
2531,0.0,22.0,0.0001871305235401,0.0833801159642183
458,0.0,3237.555555555556,0.0275384302773406,0.2873377022632413
2532,0.0,0.0,0.0,0.0
2533,0.0,0.0,0.0,0.0
455,0.0,1134.8,0.0096525326415174,0.167619506281457
2551,0.0,4596.0,0.0390932675541189,0.1750079044472074
2898,0.0,1852.75,0.0157593671585931,0.1780490218361161
443,0.0,880.0,0.0074852209416067,0.2195545762827692
4647,0.0,1178.8,0.0100267936885977,0.0581358266696755
440,0.0,366.6666666666667,0.0031188420590028,0.2503308336896124
4648,0.0,1002.8,0.0085297495002764,0.1014259179572968
4649,0.0,465.6666666666667,0.0039609294149335,0.2696620997312292
2546,0.5,3551.5,0.030208820652405,0.1952648360393944
2547,0.0,4277.0,0.0363798749627865,0.1725955741035069
4652,0.0,413.6,0.0035180538425551,0.2392605215936192
4653,0.4,695.2,0.0059133245438693,0.145714380131103
4654,0.0,687.5,0.0058478288606302,0.1870972190602945
2548,0.0,2958.0,0.0251605494832645,0.1915686317891211
4658,0.0,598.4,0.0050899502402926,0.1918554189735549
2897,0.0,3001.75,0.0255326840471228,0.1526427539093712
270,0.0,611.6,0.0052022285544167,0.2045002644913332
269,0.0,2616.6666666666665,0.0222571910574292,0.1991260337167939
4849,0.0,510.4,0.0043414281461319,0.1991085485433838
5041,0.2,730.4,0.0062127333815336,0.2355684002836628
2753,0.0,1282.6666666666667,0.0109102765845844,0.2396499530960729
2708,0.0,355.1428571428572,0.003020821308577,0.1821570726459246
2752,0.0,1173.0,0.0099774592778462,0.2884909830477946
2746,0.0,579.3333333333334,0.0049277704532244,0.1628860779763911
2745,0.0,520.6666666666666,0.004428755723784,0.183899894234058
2744,0.0,836.0,0.0071109598945264,0.2429141188660728
5055,0.0,681.6,0.0057976438565899,0.3224801288840841
82,0.0,1576.0,0.0134053502317866,0.1943660307444599
81,0.0,579.3333333333334,0.0049277704532244,0.2915002170686036
5056,0.0,844.6,0.0071841109173648,0.267287808012932
79,0.0,352.0,0.0029940883766427,0.2652045319416561
78,0.5,621.5,0.0052864372900097,0.2263775803724449
5057,0.0,344.6666666666667,0.0029317115354626,0.1550771019670278
5058,0.0,337.3333333333333,0.0028693346942825,0.2507173336735706
75,0.0,550.0,0.0046782630885042,0.1911495304897555
74,0.0,901.75,0.0076702249819248,0.1684405940944723
73,0.0,2105.75,0.017911368179305,0.1704986883320641
72,0.0,1044.5,0.0088844469017139,0.2089815928375669
71,0.0,1390.75,0.0118296261642495,0.1683945004441755
70,0.0,2765.5,0.023523157402288,0.1744308842154122
69,0.0,1214.75,0.0103325819759282,0.246327212297586
68,0.0,2523.75,0.0214668481265682,0.1853318299754061
67,0.0,1270.0,0.0108025347680006,0.1512712362484372
66,0.0,967.75,0.0082316165525453,0.180419063729043
93,0.0,473.0,0.0040233062561136,0.230042275479416
5040,0.0,629.2,0.0053519329732488,0.3058527704025938
5039,0.6666666666666666,902.0,0.0076723514651469,0.1238402457366434
5037,0.0,355.6666666666667,0.0030252767972327,0.216945764408923
122,0.3333333333333333,2265.0,0.0192659379917492,0.1347365445597042
121,1.0,1737.3333333333333,0.0147776407377479,0.1576491337210553
120,0.5,1627.5,0.0138434057755284,0.1621895401849413
5012,0.0,440.0,0.0037426104708033,0.1450046674765794
5013,0.5714285714285714,769.7142857142857,0.0065471380573664,0.2075573528105394
117,0.0,0.0,0.0,0.0
116,0.0,528.0,0.004491132564964,0.2501064934164443
115,0.0,1000.5,0.0085101858546336,0.2280401877079393
2758,0.0,407.0,0.0034619146854931,0.2594910209876329
2757,0.0,368.5,0.0031344362692978,0.345360496901134
5016,0.0,408.57142857142856,0.0034752811514602,0.2003281182907879
5017,0.0,452.57142857142856,0.0038495421985406,0.2544056667332338
65,0.0,957.0,0.0081401777739973,0.1932420576876085
5018,0.0,4090.0,0.0347892655126951,0.1572479334898439
108,0.0,1061.0,0.009024794794369,0.2267926215853965
107,0.0,1616.5,0.0137498405137583,0.1833281786431415
106,0.0,426.8,0.0036303321566792,0.2976776554602917
5021,0.0,729.1428571428571,0.0062020402087598,0.1463639103415812
2756,0.0,258.5,0.0021987836515969,0.4524470173414706
103,1.0,294.8,0.0025075490154382,0.1776081744099843
5026,0.0,399.1428571428572,0.0033950823556573,0.1561693473703319
5035,0.0,0.0,0.0,0.0
5036,0.0,286.0,0.0024326968060222,0.2426992302130735
99,2.4,664.2,0.0056496406243354,0.2322468866808983
98,0.0,259.6,0.0022081401777739,0.2987099297812856
97,4.2,624.8,0.0053145068685408,0.2425779499849163
5019,0.0,2419.0,0.0205758516565304,0.2012759374032962
64,0.0,847.0,0.0072045251562965,0.2216414634638165
63,0.0,1044.75,0.0088865733849359,0.1759165578601408
62,0.0,797.5,0.0067834814783311,0.218229253627953
27,0.0,0.0,0.0,0.0
26,0.6,659.8,0.0056122145196274,0.1549651744776078
25,0.4,677.6,0.0057636201250372,0.1664381165700642
5096,0.0,369.6,0.0031437927954748,0.3225095697803349
23,0.4,1464.4,0.0124560881214647,0.1555743389335937
5097,0.0,312.4,0.0026572534342704,0.3047312990045006
21,0.0,835.8,0.0071092587079487,0.1829053673960196
20,0.0,875.2,0.0074443924637434,0.1778882088507076
19,0.6,611.6,0.0052022285544167,0.1020040227552645
2722,1.0,462.0,0.0039297409943435,0.2509824352485859
2734,0.1666666666666666,1642.3333333333333,0.0139695771133699,0.2545903711440813
5105,0.0,476.6666666666667,0.0040544946767036,0.0839237990624897
5090,0.0,3013.0,0.0256283757921149,0.2063090435216798
5106,0.0,0.0,0.0,0.0
5112,0.0,1458.6666666666667,0.0124073207729057,0.1228317927012043
11,0.0,563.2,0.0047905414026283,0.2704251944413399
5115,0.0,532.4,0.004528558669672,0.2899453015353209
9,0.0,1377.25,0.011714796070259,0.1980569071047273
8,0.0,2553.4444444444443,0.0217194270781647,0.1965855201186886
5116,0.0,2309.0,0.0196401990388295,0.1911389444910939
5117,0.0,2323.6666666666665,0.0197649527211896,0.1874596908125357
5118,0.0,1275.0,0.0108450644324416,0.1911913362769146
4,0.0,391.6,0.003330923319015,0.3012837462627989
3,0.0,642.4,0.0054642112873729,0.1231741116954486
5119,7.5,715.0,0.0060817420150555,0.1697075376741944
5120,44.5,616.0,0.0052396546591247,0.1671359563618204
5107,0.0,432.6666666666667,0.0036802336296233,0.1547386602502467
123,0.0,1759.3333333333333,0.014964771261288,0.1888674405464937
5089,0.0,1188.0,0.0101050482711691,0.162459931542992
5087,0.0,330.0,0.0028069578531025,0.2357495863532278
61,0.0,841.5,0.0071577425254114,0.2438603744581529
60,0.0,2320.25,0.0197358907838217,0.268259908304947
59,0.0,759.0,0.0064560030621358,0.3643063423150503
58,0.0,1247.75,0.0106132777612384,0.2300253300769077
57,0.0,1165.25,0.0099115382979628,0.2559046540578411
56,0.0,1935.25,0.0164611066218687,0.2511244113810617
55,0.0,726.0,0.0061753072768255,0.1968745912958563
54,0.0,923.75,0.007857355505465,0.1656073156883536
5059,0.0,2188.25,0.0186131076425807,0.1796264413647664
52,0.0,1235.3333333333333,0.0105076624278767,0.1799389023871722
2743,0.0,616.0,0.0052396546591247,0.2308270179268753
2742,0.0,938.3333333333334,0.0079814003600844,0.2081743370742955
5088,0.0,2639.0,0.0224471568919321,0.2321405924664283
5064,0.0,1752.0,0.014902394420108,0.2500129407775718
5066,0.0,1282.6666666666667,0.0109102765845844,0.1841592804765598
5067,0.0,425.3333333333333,0.0036178567884432,0.2981609456861225
43,0.0,319.0,0.0027133925913324,0.4726649552906902
5068,0.0,476.6666666666667,0.0040544946767036,0.233451135197103
5069,0.0,366.6666666666667,0.0031188420590028,0.2323600419626022
5070,0.0,3533.333333333333,0.0300542962049362,0.1919481003523546
5071,0.0,269.5,0.002292348913367,0.2922233281752484
5072,0.0,269.5,0.002292348913367,0.4016040288480003
2738,0.0,1649.3333333333333,0.0140291186435872,0.2390657812717419
5084,0.0,451.0,0.0038361757325734,0.1411924624625969
5085,0.0,2991.0,0.0254412452685748,0.2039610104644445
5086,0.0,2881.0,0.0245055926508739,0.2107949691820839
5065,0.0,1730.0,0.0147152638965678,0.1425687979812331
124,0.0,1847.3333333333333,0.0157132933554487,0.1694233851030987
125,0.0,1253.6666666666667,0.0106636045308269,0.1519323824480832
126,0.0,1539.3333333333333,0.0130934660258863,0.1639262096584825
234,3.5,3397.5,0.0288989069876238,0.1329109587989875
233,2.5,3397.5,0.0288989069876238,0.1488555253316421
2831,0.0,374.0,0.0031812189001828,0.2466537196603374
231,0.0,1011.5,0.0086037511164036,0.1470792099556479
230,0.0,594.0,0.0050525241355845,0.1814917793091716
229,0.0,891.0,0.0075787862033768,0.1344712112835066
228,0.0,781.0,0.006643133585676,0.1912247925992896
227,0.0,711.0,0.0060477182835027,0.2762468074739807
4866,0.0,123.2,0.0010479309318249,0.5588334113043848
2636,0.0,2023.0,0.0172075022328073,0.1934777006962356
2830,0.0,386.57142857142856,0.0032881506279201,0.2461961807746033
2827,0.0,1319.6666666666667,0.0112249961014474,0.2401027897884144
235,2.0,1891.0,0.0160847190915663,0.1338085216688686
2822,0.2,409.2,0.0034806277378471,0.1502109123758052
2820,0.0,374.0,0.0031812189001828,0.1561833042340135
2819,0.0,410.6666666666667,0.0034931031060831,0.2085990923717602
2818,0.0,1107.3333333333333,0.0094189030181885,0.1552555103884864
2817,0.0,44.0,0.0003742610470803,0.37509356526177
214,0.0,0.0,0.0,0.0
213,0.0,667.1666666666666,0.0056748748919037,0.0921247800018743
212,0.0,871.2,0.0074103687321907,0.2443187396882514
2650,0.0,804.4285714285714,0.0068424154419135,0.201213733285265
207,0.0,711.3333333333334,0.0060505535944654,0.2180121402841899
206,0.0,480.3333333333333,0.0040856830972936,0.2632449481415878
205,0.0,801.2857142857143,0.0068156825099792,0.1858906585121486
204,0.4285714285714285,452.57142857142856,0.0038495421985406,0.2651208734528474
2821,0.0,726.0,0.0061753072768255,0.1933003088735135
203,0.2857142857142857,587.7142857142857,0.0049990582717159,0.2324235711351057
236,0.0,2441.0,0.0207629821800705,0.195141835211297
2834,0.4,457.6,0.0038923148896355,0.2105158950531457
267,0.0,0.0,0.0,0.0
266,0.0,374.0,0.0031812189001828,0.2595983031971619
264,0.0,1042.6,0.0088682856292263,0.1778769629478478
263,0.0,840.4,0.0071483859992344,0.2432964152218394
2842,0.0,3892.0,0.0331050908008335,0.2283973552668093
2841,0.0,3497.0,0.0297452473099987,0.2569372504779905
260,0.0,1139.0,0.0096882575596478,0.1417325607714467
259,0.0,884.2,0.0075209458597371,0.149370407316206
258,0.0,1000.75,0.0085123123378556,0.2583422115679618
257,0.0,2771.0,0.0235699400331731,0.2435724172898966
256,2.75,643.5,0.0054735678135499,0.2461759814686653
255,0.0,2353.0,0.0200144600859099,0.2699309003876993
237,0.0,513.3333333333334,0.0043663788826039,0.327766528246288
254,0.0,2859.0,0.0243184621273338,0.286472554179075
252,0.0,2548.125,0.0216741802407178,0.2590475253173018
2840,0.0,4442.0,0.0377833538893378,0.2119353509653803
2626,0.0,1077.5,0.0091651426870241,0.2148143691162414
2838,51.0,2287.0,0.0194530685152894,0.2069281083722052
2837,14.0,5410.0,0.0460170969251052,0.1754115059486894
247,0.0,1236.0,0.0105133330498022,0.1879916833853213
2836,9.0,4508.0,0.0383447454599583,0.2167100834664476
2835,1.0,3651.0,0.0310551609747799,0.2232788815008109
2631,0.0,1041.3333333333333,0.008857511447568,0.2866740813201734
243,0.0,413.6,0.0035180538425551,0.3281185214270565
242,0.0,466.4,0.0039671670990515,0.2778816047079311
241,0.0,580.8,0.0049402458214604,0.199419802878297
253,0.125,1028.125,0.0087451622506698,0.3099479237213918
533,0.0,2793.0,0.0237570705567133,0.1680914901352201
2651,0.1428571428571428,845.2857142857143,0.0071899435570596,0.1775721652854232
198,0.0,1759.4,0.0149653383234806,0.1922491606479793
2674,10.0,1341.0,0.0114064560030621,0.1615570684191298
2785,0.0,409.2,0.0034806277378471,0.3133606103873012
2784,0.0,470.8,0.0040045932037596,0.2224940426222227
2783,0.0,396.0,0.003368349423723,0.2720416818965493
2782,0.0,369.6,0.0031437927954748,0.3622882978269433
2680,0.0,1119.5,0.0095223918683281,0.2359916229851588
2779,0.0,344.6666666666667,0.0029317115354626,0.2948745318938907
2777,0.0,304.3333333333333,0.0025886389089723,0.3064312886841913
2684,0.0,1007.6,0.0085705779781397,0.1872567426561757
2685,0.0,1214.0,0.010326202526262,0.1725061908961764
2689,0.0,1068.8,0.0090911410708969,0.1660001677743409
2690,0.0,809.4,0.0068847020797005,0.1946630630556684
2673,14.0,638.0,0.0054267851826649,0.2048783489799352
2691,0.0,857.8,0.0072963892314889,0.1601637824942455
2692,0.0,910.6,0.0077455024879853,0.1515786431500589
2693,0.0,835.8333333333334,0.007109542239045,0.123129970294371
4993,0.0,290.4,0.0024701229107302,0.2813412149382089
2699,0.0,410.6666666666667,0.0034931031060831,0.3199562481267375
2700,0.0,616.0,0.0052396546591247,0.2864550380511675
5001,0.0,385.0,0.0032747841619529,0.1886890195241989
2701,0.0,0.0,0.0,0.0
2760,0.0,2991.0,0.0254412452685748,0.2140434359792298
130,0.0,407.0,0.0034619146854931,0.3288622311931891
2759,0.0,3042.333333333333,0.0258778831568352,0.1841829036760865
5010,0.0,536.8,0.0045659847743801,0.2678208251550023
5011,0.0,275.0,0.0023391315442521,0.2082315038551524
144,0.0,1275.6666666666667,0.010850735054367,0.2414437011081192
199,0.0,1341.4,0.0114098583762174,0.2557662876666296
2672,9.0,901.5,0.0076680984987028,0.2873526324133827
2671,8.0,1253.5,0.0106621868753455,0.2107072012528049
2803,0.0,1066.75,0.0090737039084761,0.1428915873594791
196,0.0,2076.0,0.0176583166758814,0.186819134605018
195,0.0,997.0,0.0084804150895249,0.2334732000233269
194,0.0,850.3333333333334,0.0072328782659238,0.1723163343334238
193,0.0,484.0,0.0041168715178837,0.2621572675293507
192,0.0,388.6666666666667,0.0033059725825429,0.3406172538902183
2798,0.0,880.0,0.0074852209416067,0.1932782508138971
2797,0.0,865.0,0.0073576319482839,0.2978766613613678
2796,0.0,814.0,0.0069238293709862,0.3085571845915371
2795,0.0,558.8,0.0047531152979202,0.2309769506180274
2794,0.0,602.8,0.0051273763450006,0.1784535699467954
2661,0.0,370.3333333333333,0.0031500304795928,0.3299701282806374
165,0.2,1271.0,0.0108110407008888,0.1212225330296357
2662,0.0,454.6666666666667,0.0038673641531634,0.2928355409799241
182,0.0,418.0,0.0035554799472632,0.342141033522397
181,0.0,440.0,0.0037426104708033,0.3252461828085234
2791,0.0,403.3333333333333,0.0034307262649031,0.2525945496929283
178,0.0,1266.6,0.0107736145961808,0.1626268942864331
177,0.0,774.4,0.0065869944286139,0.14113797101653
2790,0.0,385.0,0.0032747841619529,0.2507911876172519
175,0.0,528.0,0.004491132564964,0.2171991837303314
174,0.0,643.5,0.0054735678135499,0.1838142028968306
2669,17.5,945.5,0.0080423595457831,0.1771060757245511
169,0.0,902.0,0.0076723514651469,0.2088482530272594
168,0.0,726.0,0.0061753072768255,0.2388426393933985
2670,20.0,429.0,0.0036490452090333,0.2377975060018156
183,0.0,638.0,0.0054267851826649,0.1535310449210815
534,0.0,4299.0,0.0365670054863267,0.2096177475006801
4603,0.0,783.0,0.0066601454514523,0.161766053408052
536,0.0,667.3333333333334,0.0056762925473851,0.1923985858341321
736,0.1666666666666666,6920.0,0.0588610555862714,0.3269280413250743
4275,0.0,535.3333333333334,0.0045535094061441,0.3653256048555989
4273,0.0,1697.8,0.0144413728575681,0.1969205044921949
2978,0.0,1546.6666666666667,0.0131558428670664,0.1776505808799444
4268,0.0,2454.2,0.0208752604941947,0.1719692021260085
732,0.0,781.0,0.006643133585676,0.2099747925992896
731,0.0,550.0,0.0046782630885042,0.2966225453928833
2440,0.0,3936.0,0.0334793518479139,0.2122427247044447
2441,0.0,4024.0,0.0342278739420745,0.1755383902513554
4376,0.0,4640.0,0.0394675286011993,0.1832035918868065
4378,0.0,4816.0,0.0409645727895206,0.1711259741024015
4379,0.0,4310.0,0.0366605707480967,0.1917641600840252
4380,0.0,5036.0,0.0428358780249223,0.1785863266216748
723,0.0,198.0,0.0016841747118615,0.3879897249966467
4382,0.0,114.4,0.0009730787224088,0.4481978151351476
4383,0.0,338.8,0.0028818100625186,0.3508841902314583
4384,0.0,492.8,0.0041917237272997,0.1995140440585513
4385,0.0,316.8,0.0026946795389784,0.2763245434027225
4386,0.0,620.4,0.0052770807638327,0.1854901468516973
4387,0.0,4728.0,0.04021605069536,0.1642493113036867
715,0.0,302.5,0.0025730446986773,0.3192235779167508
2435,0.0,1920.6666666666667,0.0163370617672493,0.2159142824477512
4388,0.0,4662.0,0.0396546591247395,0.1589307186657588
2990,0.0,651.2,0.005539063496789,0.2160195617124762
4276,0.0,454.6666666666667,0.0038673641531634,0.2914007249588752
2418,0.0,616.0,0.0052396546591247,0.2217914630397884
2419,0.0,737.0,0.0062688725385956,0.1737693569042185
2420,0.0,726.0,0.0061753072768255,0.1466758973953222
2421,0.5,522.5,0.004444349934079,0.2384183052906675
755,0.0,297.0,0.0025262620677922,0.3620665735496754
872,0.0,2529.0,0.0215115042742312,0.2122417956966913
754,0.0,104.5,0.0008888699868158,0.3939722174967039
753,0.0,1593.4545454545455,0.0135538174240168,0.2191673108003216
3002,2.2,470.8,0.0040045932037596,0.2130421734785012
3001,0.0,484.0,0.0041168715178837,0.277252090581868
4553,0.0,668.8,0.0056887679156211,0.2203388978804317
873,0.0,1370.6666666666667,0.011658798678745,0.2335362529781491
4280,0.2,378.4,0.0032186450048909,0.2073236342638668
4279,0.0,413.6,0.0035180538425551,0.1836649945281278
2994,0.0,774.2,0.0065852932420363,0.1561324577409982
2993,0.0,994.0,0.0084548972908603,0.1992373046245204
744,0.0,352.0,0.0029940883766427,0.3527809469061908
2992,0.0,426.8,0.0036303321566792,0.2827893064607966
2431,1.25,825.0,0.0070173946327563,0.1904338750710438
4278,0.0,1469.2,0.012496916599328,0.1827716318804822
2432,0.0,370.3333333333333,0.0031500304795928,0.2061693520355786
739,0.0,1237.0,0.0105218389826904,0.2226129715278165
760,0.0,110.0,0.0009356526177008,0.5180910560115681
4389,0.0,5410.0,0.0460170969251052,0.1591453321963788
881,0.0,896.25,0.0076234423510398,0.1628060530319907
4263,0.0,695.2,0.0059133245438693,0.2047452261706812
687,0.0,742.5,0.0063156551694807,0.2243383831402959
4262,0.0,3021.6,0.0257015268149534,0.2083472992722773
887,0.0,2734.333333333333,0.0232580558272728,0.0728911010567628
888,0.0,2228.333333333333,0.0189540537858489,0.0855853958240803
4261,0.0,2309.2,0.0196419002254072,0.181731559549224
685,0.0,781.0,0.006643133585676,0.2352406347313962
4260,0.0,3313.333333333333,0.0281829909695345,0.179534351199294
4259,0.0,1942.3333333333333,0.0165213569798267,0.199735220095947
4415,0.0,2089.333333333333,0.0177717291143906,0.2166059377922213
837,0.0,1634.6666666666667,0.0139043649612271,0.2188204125995839
4417,0.0,1437.0,0.0122230255603283,0.207305044394426
4418,0.0,2279.6666666666665,0.0193906916741093,0.199484384809771
4258,0.3333333333333333,2111.333333333333,0.0179588596379307,0.1385669484451413
4257,0.3333333333333333,2074.6666666666665,0.0176469754320305,0.1406362829075976
675,0.3333333333333333,73.33333333333333,0.0006237684118005,0.0939059421029501
4256,0.0,3563.0,0.0303066388806192,0.1787794771725577
674,0.0,220.0,0.0018713052354016,0.2576106834517075
4255,0.0,3870.0,0.0329179602772934,0.1500507114047966
672,0.0,923.8,0.0078577808021094,0.1406348224016632
4422,0.0,4596.0,0.0390932675541189,0.2013351455264067
4265,0.0,2551.0,0.0216986347977714,0.1686652283272817
4390,0.0,5014.0,0.0426487475013822,0.1332110909425539
4405,0.0,4178.0,0.0355377876068557,0.1808852174032364
4404,0.0,4288.0,0.0364734402245566,0.1951257126495917
4391,0.0,5454.0,0.0463913579721856,0.1582341828364778
710,0.0,941.6,0.0080091864075192,0.2548947668532915
709,0.0,950.2,0.0080823374303576,0.2843359266966914
708,0.0,967.6,0.0082303406626121,0.2999284061639684
707,0.0,1451.25,0.012344235103985,0.2324063628296254
2973,0.0,2133.0,0.0181431548505082,0.1804526625143036
2972,0.0,2301.6666666666665,0.0195778221976495,0.1991257697674059
2445,0.0,2280.0,0.019393526985072,0.1953942610179981
703,0.0,369.6,0.0031437927954748,0.1498068347748312
702,0.0,715.0,0.0060817420150555,0.2530408710075277
701,0.0,693.0,0.0058946114915153,0.2630016535718446
4395,1.0,6443.0,0.054803725598605,0.133175570699349
4396,1.0,4838.0,0.0411517033130608,0.1750818458690149
4397,0.0,5124.0,0.043584400119083,0.1741146044311262
4398,0.0,3936.0,0.0334793518479139,0.2122427247044447
4267,0.0,1684.5,0.0143282439501552,0.2673795092159939
4399,0.0,6048.0,0.0514438821077701,0.1184798775618216
4400,0.0,5212.0,0.0443329222132437,0.1403552561948797
4401,0.0,769.6,0.0065461659507506,0.2448802509592052
4402,0.0,571.8,0.0048636924254667,0.3280005311789011
4403,0.0,4134.0,0.0351635265597754,0.1639291266083831
4266,0.0,3160.0,0.0268787479266788,0.1808274966477129
896,0.0,605.0,0.0051460893973546,0.2111328273073729
761,0.0,308.0,0.0026198273295623,0.4237318799093137
763,0.2,968.0,0.0082337430357674,0.1858676451107625
2388,0.0,1693.3333333333333,0.0144033796906675,0.1815519299968128
2382,0.0,1429.0,0.0121549780972228,0.1446359215188703
2389,0.0,1715.3333333333333,0.0145905102142077,0.1773004228930153
814,0.0,4398.0,0.0374090928422574,0.2024336750479853
3026,0.0,475.2,0.0040420193084676,0.2551801057109427
3024,0.0,475.2,0.0040420193084676,0.2577274745928993
3023,0.0,497.2,0.0042291498320078,0.2364715197636583
3027,0.0,360.8,0.0030689405860587,0.3105701259035585
810,0.0,2279.6666666666665,0.0193906916741093,0.1741834080494691
809,0.0,2719.6666666666665,0.0231333021449127,0.1655744466417924
808,0.0,1964.6666666666667,0.0167113228143296,0.1762961492222884
2380,0.0,5156.5,0.0438608429379492,0.2231063776650859
807,0.0,2265.0,0.0192659379917492,0.211680049399191
806,0.0,567.6,0.0048279675073363,0.2102326281980907
2395,0.0,1885.75,0.0160400629439033,0.1128360665343592
2396,0.0,1363.25,0.0115957130098243,0.0986123288169238
4320,0.0,608.5,0.0051758601624633,0.2631723906984721
4321,0.0,549.8333333333334,0.0046768454330228,0.325489202938423
799,0.0,421.6666666666667,0.0035866683678532,0.3724961591458499
4298,0.0,5168.0,0.0439586611661634,0.1708763894066111
849,0.0,1165.6666666666667,0.0099150824366662,0.202205028726053
2387,0.0,1627.3333333333333,0.013841988120047,0.1891160018387621
798,0.0,649.0,0.0055203504444349,0.191599366545469
2386,0.0,1195.0,0.0101645898013864,0.18603890926125
820,0.0,2785.6666666666665,0.0236946937155332,0.2343131983127425
836,0.0,1678.6666666666667,0.0142786260083074,0.2617814714629189
835,0.0,2184.6666666666665,0.0185826280497313,0.1973194702004335
2383,0.0,564.6666666666666,0.0048030167708643,0.2292310235194375
833,0.0,1905.6666666666667,0.0162094727739264,0.2208775745950753
832,0.0,2030.3333333333333,0.0172698790739874,0.220868901631713
2384,0.0,396.0,0.003368349423723,0.3887304336694036
839,0.0,1238.6666666666667,0.010536015537504,0.1649452354298175
830,0.0,3005.6666666666665,0.0255659989509349,0.1923628727591614
829,0.0,3335.6666666666665,0.0283729568040374,0.1905442051073113
828,0.0,2125.6666666666665,0.0180807780093281,0.2289623415315473
2385,0.0,1825.3333333333333,0.0155261628319085,0.2203871294234339
826,0.0,1946.5,0.0165567983668608,0.2388457233940301
825,0.0,2038.1666666666667,0.0173365088816115,0.2292814367233923
824,0.0,1873.0,0.0159316122995789,0.2481028148939123
823,0.0,2822.333333333333,0.0240065779214335,0.2376205551903651
822,0.0,1759.0,0.0149619359503253,0.2565463003078546
840,1.0,3306.0,0.0281206141283545,0.1534375695938255
841,0.0,1906.0,0.0162123080848892,0.2242928552650838
842,0.0,2287.333333333333,0.0194559038262521,0.1847989574378823
843,0.0,2001.0,0.0170203717092672,0.2102591399079296
821,0.0,5204.666666666667,0.0442705453720636,0.2248771577875553
819,0.0,4713.333333333333,0.0400912970129999,0.2400167678057577
762,0.0,275.0,0.0023391315442521,0.3049678997691799
4322,0.0,634.0,0.0053927614511121,0.2543810083103706
2398,0.0,1039.0,0.0088376642708289,0.2326317326150304
3019,0.0,528.0,0.004491132564964,0.2620751119886909
4288,0.0,638.0,0.0054267851826649,0.1684644631344922
4287,0.1666666666666666,630.5,0.0053629906860034,0.231694608650438
4285,0.0,249.33333333333331,0.0021208126001219,0.137065375826912
4284,0.1666666666666666,267.6666666666667,0.002276754703072,0.194220555698395
863,0.8,1359.0,0.0115595627950495,0.1446345450780499
864,0.0,1182.0,0.01005401267384,0.1981095753767601
4283,0.0,311.6666666666667,0.0026510157501523,0.2092949656815207
4343,0.0,1028.25,0.0087462254922808,0.1479596283158535
4344,0.0,4486.0,0.0381576149364181,0.1709958828137285
2414,0.0,320.57142857142856,0.0027267590572996,0.2612948908533009
769,1.2,950.2,0.0080823374303576,0.0938440566391809
4282,0.0,1979.0,0.016833241185727,0.1529340536398569
4281,0.0,1759.0,0.0149619359503253,0.1575662437000063
768,0.4,945.8,0.0080449113256496,0.077645578940146
767,0.0,888.6,0.0075583719644452,0.1228954761052241
868,0.0,1158.3333333333333,0.0098527055954861,0.1836117490341597
869,0.0,2419.0,0.0205758516565304,0.1754074171793815
2417,0.0,715.0,0.0060817420150555,0.1365138475839525
870,0.0,2301.6666666666665,0.0195778221976495,0.1811666296923889
871,0.0,2045.0,0.0173946327563475,0.2577724346576001
2408,0.0,1020.4,0.0086794539191085,0.2441871593669961
2397,0.0,2226.75,0.0189405860587759,0.1040387465067557
2407,0.0,1064.2,0.0090520137796112,0.2313534207114218
2405,0.0,1103.8,0.0093888487219835,0.1189086257589838
2399,0.0,1264.5,0.0107557521371156,0.1745895234375894
4326,0.0,5278.0,0.0448943137838642,0.1473997904652553
4327,0.0,4618.0,0.0392803980776591,0.1695968902471448
850,0.6666666666666666,1568.6666666666667,0.0133429733906066,0.1201515172310519
4297,0.0,5366.0,0.0456428358780249,0.1662243251324526
4296,0.0,4574.0,0.0389061370305788,0.1636375897221105
4328,0.0,4222.0,0.0359120486539361,0.1741616140948505
2400,0.125,2350.375,0.0199921320120784,0.2474596323233792
4291,0.0,1481.0,0.0125972866074086,0.2193598387592659
2401,0.0,0.0,0.0,0.0
2402,0.0,1264.5,0.0107557521371156,0.2436890950248993
2403,0.2,1024.8,0.0087168800238166,0.1065792218633529
855,0.0,2045.0,0.0173946327563475,0.2557391629385613
856,0.0,2331.0,0.0198273295623697,0.2395251270325323
786,0.0,660.0,0.005613915706205,0.2855265690042144
4290,0.0,726.0,0.0061753072768255,0.2770837058002546
4289,0.0,667.3333333333334,0.0056762925473851,0.1872129935808035
785,0.0,563.2,0.0047905414026283,0.214791050057736
784,0.0,541.2,0.0046034108790881,0.2397893726244425
